index	gene_id	gene_name	expressions	expression_rate	percentile
2421	ENSG00000100994.12	PYGB	563	100.0	91.24806504839505
2422	ENSG00000100997.20	ABHD12	563	100.0	91.24806504839505
2423	ENSG00000101000.6	PROCR	563	100.0	91.24806504839505
2424	ENSG00000101003.10	GINS1	563	100.0	91.24806504839505
2425	ENSG00000101004.15	NINL	563	100.0	91.24806504839505
2461	ENSG00000101190.13	TCFL5	563	100.0	91.24806504839505
2463	ENSG00000101193.8	GID8	563	100.0	91.24806504839505
2400	ENSG00000100889.12	PCK2	563	100.0	91.24806504839505
2521	ENSG00000101413.12	RPRD1B	563	100.0	91.24806504839505
2511	ENSG00000101361.17	NOP56	563	100.0	91.24806504839505
2512	ENSG00000101363.12	MANBAL	563	100.0	91.24806504839505
2513	ENSG00000101365.21	IDH3B	563	100.0	91.24806504839505
2514	ENSG00000101367.9	MAPRE1	563	100.0	91.24806504839505
2515	ENSG00000101384.12	JAG1	563	100.0	91.24806504839505
2516	ENSG00000101391.21	CDK5RAP1	563	100.0	91.24806504839505
2517	ENSG00000101400.6	SNTA1	563	100.0	91.24806504839505
2519	ENSG00000101407.13	TTI1	563	100.0	91.24806504839505
2522	ENSG00000101417.12	PXMP4	563	100.0	91.24806504839505
2507	ENSG00000101347.10	SAMHD1	563	100.0	91.24806504839505
2523	ENSG00000101421.4	CHMP4B	563	100.0	91.24806504839505
2527	ENSG00000101439.9	CST3	563	100.0	91.24806504839505
44447	ENSG00000259972.3	AC009120.2	563	100.0	91.24806504839505
41324	ENSG00000254986.7	DPP3	563	100.0	91.24806504839505
2530	ENSG00000101442.10	ACTR5	563	100.0	91.24806504839505
2532	ENSG00000101444.13	AHCY	563	100.0	91.24806504839505
2537	ENSG00000101452.15	DHX35	563	100.0	91.24806504839505
2538	ENSG00000101457.13	DNTTIP1	563	100.0	91.24806504839505
2509	ENSG00000101350.8	KIF3B	563	100.0	91.24806504839505
2506	ENSG00000101346.14	POFUT1	563	100.0	91.24806504839505
26312	ENSG00000226479.4	TMEM185B	563	100.0	91.24806504839505
41335	ENSG00000254999.4	BRK1	563	100.0	91.24806504839505
2467	ENSG00000101199.13	ARFGAP1	563	100.0	91.24806504839505
2472	ENSG00000101213.7	PTK6	563	100.0	91.24806504839505
2473	ENSG00000101216.11	GMEB2	563	100.0	91.24806504839505
2474	ENSG00000101220.18	C20orf27	563	100.0	91.24806504839505
2476	ENSG00000101224.17	CDC25B	563	100.0	91.24806504839505
2478	ENSG00000101236.17	RNF24	563	100.0	91.24806504839505
2479	ENSG00000101246.20	ARFRP1	563	100.0	91.24806504839505
2480	ENSG00000101247.18	NDUFAF5	563	100.0	91.24806504839505
2484	ENSG00000101266.19	CSNK2A1	563	100.0	91.24806504839505
2505	ENSG00000101343.15	CRNKL1	563	100.0	91.24806504839505
26398	ENSG00000226608.3	FTLP3	563	100.0	91.24806504839505
2489	ENSG00000101290.14	CDS2	563	100.0	91.24806504839505
2491	ENSG00000101294.18	HM13	563	100.0	91.24806504839505
2492	ENSG00000101298.15	SNPH	563	100.0	91.24806504839505
2495	ENSG00000101310.17	SEC23B	563	100.0	91.24806504839505
44436	ENSG00000259956.2	RBM15B	563	100.0	91.24806504839505
2501	ENSG00000101335.10	MYL9	563	100.0	91.24806504839505
2503	ENSG00000101337.16	TM9SF4	563	100.0	91.24806504839505
2402	ENSG00000100897.18	DCAF11	563	100.0	91.24806504839505
2399	ENSG00000100888.15	CHD8	563	100.0	91.24806504839505
2284	ENSG00000100364.19	KIAA0930	563	100.0	91.24806504839505
2324	ENSG00000100485.12	SOS2	563	100.0	91.24806504839505
2314	ENSG00000100445.17	SDR39U1	563	100.0	91.24806504839505
26253	ENSG00000226396.1	AL031727.1	563	100.0	91.24806504839505
19125	ENSG00000201772.1	SNORA5C	563	100.0	91.24806504839505
2318	ENSG00000100461.18	RBM23	563	100.0	91.24806504839505
2319	ENSG00000100462.16	PRMT5	563	100.0	91.24806504839505
2321	ENSG00000100478.15	AP4S1	563	100.0	91.24806504839505
2322	ENSG00000100479.13	POLE2	563	100.0	91.24806504839505
2323	ENSG00000100483.14	VCPKMT	563	100.0	91.24806504839505
2325	ENSG00000100490.9	CDKL1	563	100.0	91.24806504839505
2312	ENSG00000100441.10	KHNYN	563	100.0	91.24806504839505
2326	ENSG00000100503.26	NIN	563	100.0	91.24806504839505
2329	ENSG00000100519.12	PSMC6	563	100.0	91.24806504839505
2330	ENSG00000100522.10	GNPNAT1	563	100.0	91.24806504839505
2331	ENSG00000100523.16	DDHD1	563	100.0	91.24806504839505
2333	ENSG00000100528.12	CNIH1	563	100.0	91.24806504839505
2334	ENSG00000100532.12	CGRRF1	563	100.0	91.24806504839505
2335	ENSG00000100554.12	ATP6V1D	563	100.0	91.24806504839505
2337	ENSG00000100558.9	PLEK2	563	100.0	91.24806504839505
2313	ENSG00000100442.11	FKBP3	563	100.0	91.24806504839505
2311	ENSG00000100439.10	ABHD4	563	100.0	91.24806504839505
2340	ENSG00000100567.13	PSMA3	563	100.0	91.24806504839505
2298	ENSG00000100403.12	ZC3H7B	563	100.0	91.24806504839505
2287	ENSG00000100372.15	SLC25A17	563	100.0	91.24806504839505
2289	ENSG00000100376.12	FAM118A	563	100.0	91.24806504839505
2290	ENSG00000100379.17	KCTD17	563	100.0	91.24806504839505
2291	ENSG00000100380.14	ST13	563	100.0	91.24806504839505
2293	ENSG00000100387.9	RBX1	563	100.0	91.24806504839505
2294	ENSG00000100393.14	EP300	563	100.0	91.24806504839505
2295	ENSG00000100395.15	L3MBTL2	563	100.0	91.24806504839505
2297	ENSG00000100401.20	RANGAP1	563	100.0	91.24806504839505
2299	ENSG00000100410.8	PHF5A	563	100.0	91.24806504839505
41440	ENSG00000255121.2	CENATAC-DT	563	100.0	91.24806504839505
2300	ENSG00000100412.17	ACO2	563	100.0	91.24806504839505
2301	ENSG00000100413.17	POLR3H	563	100.0	91.24806504839505
2302	ENSG00000100416.15	TRMU	563	100.0	91.24806504839505
2303	ENSG00000100417.12	PMM1	563	100.0	91.24806504839505
2304	ENSG00000100418.8	DESI1	563	100.0	91.24806504839505
2305	ENSG00000100422.14	CERK	563	100.0	91.24806504839505
2306	ENSG00000100425.18	BRD1	563	100.0	91.24806504839505
2307	ENSG00000100426.7	ZBED4	563	100.0	91.24806504839505
2338	ENSG00000100564.9	PIGH	563	100.0	91.24806504839505
2341	ENSG00000100568.11	VTI1B	563	100.0	91.24806504839505
2397	ENSG00000100883.13	SRP54	563	100.0	91.24806504839505
2385	ENSG00000100802.15	C14orf93	563	100.0	91.24806504839505
2375	ENSG00000100722.20	ZC3H14	563	100.0	91.24806504839505
2376	ENSG00000100726.15	TELO2	563	100.0	91.24806504839505
2377	ENSG00000100731.16	PCNX1	563	100.0	91.24806504839505
2379	ENSG00000100744.15	GSKIP	563	100.0	91.24806504839505
2380	ENSG00000100749.8	VRK1	563	100.0	91.24806504839505
2381	ENSG00000100764.14	PSMC1	563	100.0	91.24806504839505
2382	ENSG00000100767.17	PAPLN	563	100.0	91.24806504839505
2384	ENSG00000100796.17	PPP4R3A	563	100.0	91.24806504839505
2386	ENSG00000100804.19	PSMB5	563	100.0	91.24806504839505
2372	ENSG00000100711.14	ZFYVE21	563	100.0	91.24806504839505
2387	ENSG00000100811.14	YY1	563	100.0	91.24806504839505
2388	ENSG00000100813.14	ACIN1	563	100.0	91.24806504839505
2389	ENSG00000100814.18	CCNB1IP1	563	100.0	91.24806504839505
2390	ENSG00000100815.12	TRIP11	563	100.0	91.24806504839505
2391	ENSG00000100823.12	APEX1	563	100.0	91.24806504839505
2392	ENSG00000100836.10	PABPN1	563	100.0	91.24806504839505
2394	ENSG00000100852.13	ARHGAP5	563	100.0	91.24806504839505
2395	ENSG00000100865.15	CINP	563	100.0	91.24806504839505
2373	ENSG00000100714.17	MTHFD1	563	100.0	91.24806504839505
2371	ENSG00000100697.15	DICER1	563	100.0	91.24806504839505
2342	ENSG00000100575.14	TIMM9	563	100.0	91.24806504839505
2354	ENSG00000100603.14	SNW1	563	100.0	91.24806504839505
2343	ENSG00000100577.19	GSTZ1	563	100.0	91.24806504839505
2344	ENSG00000100578.18	KIAA0586	563	100.0	91.24806504839505
2345	ENSG00000100580.8	TMED8	563	100.0	91.24806504839505
2347	ENSG00000100591.8	AHSA1	563	100.0	91.24806504839505
2348	ENSG00000100592.16	DAAM1	563	100.0	91.24806504839505
2350	ENSG00000100596.7	SPTLC2	563	100.0	91.24806504839505
2352	ENSG00000100600.15	LGMN	563	100.0	91.24806504839505
2353	ENSG00000100601.10	ALKBH1	563	100.0	91.24806504839505
2356	ENSG00000100605.17	ITPK1	563	100.0	91.24806504839505
2368	ENSG00000100664.11	EIF5	563	100.0	91.24806504839505
2357	ENSG00000100612.14	DHRS7	563	100.0	91.24806504839505
2358	ENSG00000100614.18	PPM1A	563	100.0	91.24806504839505
41431	ENSG00000255112.3	CHMP1B	563	100.0	91.24806504839505
2362	ENSG00000100629.17	CEP128	563	100.0	91.24806504839505
2363	ENSG00000100632.11	ERH	563	100.0	91.24806504839505
2364	ENSG00000100644.17	HIF1A	563	100.0	91.24806504839505
2365	ENSG00000100647.8	SUSD6	563	100.0	91.24806504839505
2366	ENSG00000100650.16	SRSF5	563	100.0	91.24806504839505
3054	ENSG00000105221.18	AKT2	563	100.0	91.24806504839505
3056	ENSG00000105227.16	PRX	563	100.0	91.24806504839505
4129	ENSG00000113068.10	PFDN1	563	100.0	91.24806504839505
3785	ENSG00000110583.13	NAA40	563	100.0	91.24806504839505
3773	ENSG00000110429.14	FBXO3	563	100.0	91.24806504839505
3774	ENSG00000110435.12	PDHX	563	100.0	91.24806504839505
3776	ENSG00000110442.12	COMMD9	563	100.0	91.24806504839505
3779	ENSG00000110455.14	ACCS	563	100.0	91.24806504839505
3781	ENSG00000110492.15	MDK	563	100.0	91.24806504839505
3782	ENSG00000110497.14	AMBRA1	563	100.0	91.24806504839505
3783	ENSG00000110514.19	MADD	563	100.0	91.24806504839505
3784	ENSG00000110536.14	PTPMT1	563	100.0	91.24806504839505
3786	ENSG00000110619.18	CARS1	563	100.0	91.24806504839505
3770	ENSG00000110400.11	NECTIN1	563	100.0	91.24806504839505
3787	ENSG00000110628.16	SLC22A18	563	100.0	91.24806504839505
3789	ENSG00000110660.15	SLC35F2	563	100.0	91.24806504839505
3793	ENSG00000110693.18	SOX6	563	100.0	91.24806504839505
3794	ENSG00000110696.10	C11orf58	563	100.0	91.24806504839505
3795	ENSG00000110697.13	PITPNM1	563	100.0	91.24806504839505
3796	ENSG00000110700.7	RPS13	563	100.0	91.24806504839505
3797	ENSG00000110711.10	AIP	563	100.0	91.24806504839505
3798	ENSG00000110713.17	NUP98	563	100.0	91.24806504839505
3771	ENSG00000110422.12	HIPK3	563	100.0	91.24806504839505
3769	ENSG00000110395.7	CBL	563	100.0	91.24806504839505
3800	ENSG00000110719.10	TCIRG1	563	100.0	91.24806504839505
3750	ENSG00000110172.12	CHORDC1	563	100.0	91.24806504839505
3737	ENSG00000110075.15	PPP6R3	563	100.0	91.24806504839505
3741	ENSG00000110080.20	ST3GAL4	563	100.0	91.24806504839505
3742	ENSG00000110090.13	CPT1A	563	100.0	91.24806504839505
3743	ENSG00000110092.4	CCND1	563	100.0	91.24806504839505
3744	ENSG00000110104.13	CCDC86	563	100.0	91.24806504839505
3745	ENSG00000110107.9	PRPF19	563	100.0	91.24806504839505
3746	ENSG00000110108.10	TMEM109	563	100.0	91.24806504839505
3749	ENSG00000110171.20	TRIM3	563	100.0	91.24806504839505
3752	ENSG00000110200.8	ANAPC15	563	100.0	91.24806504839505
3767	ENSG00000110367.13	DDX6	563	100.0	91.24806504839505
3754	ENSG00000110218.9	PANX1	563	100.0	91.24806504839505
3755	ENSG00000110237.5	ARHGEF17	563	100.0	91.24806504839505
3759	ENSG00000110274.16	CEP164	563	100.0	91.24806504839505
3760	ENSG00000110315.7	RNF141	563	100.0	91.24806504839505
3761	ENSG00000110318.15	CEP126	563	100.0	91.24806504839505
3762	ENSG00000110321.19	EIF4G2	563	100.0	91.24806504839505
3765	ENSG00000110330.8	BIRC2	563	100.0	91.24806504839505
3766	ENSG00000110344.10	UBE4A	563	100.0	91.24806504839505
3799	ENSG00000110717.13	NDUFS8	563	100.0	91.24806504839505
3801	ENSG00000110721.12	CHKA	563	100.0	91.24806504839505
3735	ENSG00000110066.15	KMT5B	563	100.0	91.24806504839505
3857	ENSG00000111231.9	GPN3	563	100.0	91.24806504839505
3844	ENSG00000111142.14	METAP2	563	100.0	91.24806504839505
3845	ENSG00000111144.10	LTA4H	563	100.0	91.24806504839505
3846	ENSG00000111145.8	ELK3	563	100.0	91.24806504839505
3849	ENSG00000111196.10	MAGOHB	563	100.0	91.24806504839505
3851	ENSG00000111203.13	ITFG2	563	100.0	91.24806504839505
3852	ENSG00000111206.13	FOXM1	563	100.0	91.24806504839505
3855	ENSG00000111224.14	PARP11	563	100.0	91.24806504839505
3856	ENSG00000111229.16	ARPC3	563	100.0	91.24806504839505
3858	ENSG00000111237.19	VPS29	563	100.0	91.24806504839505
3841	ENSG00000111077.18	TNS2	563	100.0	91.24806504839505
27452	ENSG00000228232.1	GAPDHP1	563	100.0	91.24806504839505
3863	ENSG00000111252.11	SH2B3	563	100.0	91.24806504839505
3865	ENSG00000111261.14	MANSC1	563	100.0	91.24806504839505
3867	ENSG00000111266.9	DUSP16	563	100.0	91.24806504839505
3868	ENSG00000111269.3	CREBL2	563	100.0	91.24806504839505
3869	ENSG00000111271.15	ACAD10	563	100.0	91.24806504839505
3870	ENSG00000111275.13	ALDH2	563	100.0	91.24806504839505
3871	ENSG00000111276.11	CDKN1B	563	100.0	91.24806504839505
3843	ENSG00000111110.12	PPM1H	563	100.0	91.24806504839505
3839	ENSG00000111057.11	KRT18	563	100.0	91.24806504839505
3802	ENSG00000110723.12	EXPH5	563	100.0	91.24806504839505
3820	ENSG00000110888.17	CAPRIN2	563	100.0	91.24806504839505
3803	ENSG00000110756.18	HPS5	563	100.0	91.24806504839505
3804	ENSG00000110768.12	GTF2H1	563	100.0	91.24806504839505
3808	ENSG00000110801.14	PSMD9	563	100.0	91.24806504839505
3810	ENSG00000110841.14	PPFIBP1	563	100.0	91.24806504839505
3811	ENSG00000110844.14	PRPF40B	563	100.0	91.24806504839505
3813	ENSG00000110851.12	PRDM4	563	100.0	91.24806504839505
3815	ENSG00000110871.15	COQ5	563	100.0	91.24806504839505
3817	ENSG00000110880.11	CORO1C	563	100.0	91.24806504839505
3822	ENSG00000110906.13	KCTD10	563	100.0	91.24806504839505
3834	ENSG00000111011.18	RSRC2	563	100.0	91.24806504839505
3823	ENSG00000110911.16	SLC11A2	563	100.0	91.24806504839505
3824	ENSG00000110917.8	MLEC	563	100.0	91.24806504839505
3825	ENSG00000110921.14	MVK	563	100.0	91.24806504839505
3826	ENSG00000110925.7	CSRNP2	563	100.0	91.24806504839505
3827	ENSG00000110931.19	CAMKK2	563	100.0	91.24806504839505
3830	ENSG00000110955.9	ATP5F1B	563	100.0	91.24806504839505
3831	ENSG00000110958.16	PTGES3	563	100.0	91.24806504839505
3833	ENSG00000110987.9	BCL7A	563	100.0	91.24806504839505
3736	ENSG00000110074.11	FOXRED1	563	100.0	91.24806504839505
3734	ENSG00000110063.10	DCPS	563	100.0	91.24806504839505
3873	ENSG00000111300.10	NAA25	563	100.0	91.24806504839505
3648	ENSG00000109220.11	CHIC2	563	100.0	91.24806504839505
3631	ENSG00000109107.14	ALDOC	563	100.0	91.24806504839505
3632	ENSG00000109111.15	SUPT6H	563	100.0	91.24806504839505
3634	ENSG00000109118.14	PHF12	563	100.0	91.24806504839505
3636	ENSG00000109133.13	TMEM33	563	100.0	91.24806504839505
3639	ENSG00000109171.15	SLAIN2	563	100.0	91.24806504839505
3640	ENSG00000109180.15	OCIAD1	563	100.0	91.24806504839505
3643	ENSG00000109184.15	DCUN1D4	563	100.0	91.24806504839505
3644	ENSG00000109189.13	USP46	563	100.0	91.24806504839505
3651	ENSG00000109270.13	LAMTOR3	563	100.0	91.24806504839505
3627	ENSG00000109089.7	CDR2L	563	100.0	91.24806504839505
3653	ENSG00000109320.13	NFKB1	563	100.0	91.24806504839505
3655	ENSG00000109323.11	MANBA	563	100.0	91.24806504839505
3656	ENSG00000109332.20	UBE2D3	563	100.0	91.24806504839505
3658	ENSG00000109381.20	ELF2	563	100.0	91.24806504839505
3659	ENSG00000109390.13	NDUFC1	563	100.0	91.24806504839505
3661	ENSG00000109436.8	TBC1D9	563	100.0	91.24806504839505
3662	ENSG00000109445.11	ZNF330	563	100.0	91.24806504839505
3663	ENSG00000109452.12	INPP4B	563	100.0	91.24806504839505
3630	ENSG00000109103.12	UNC119	563	100.0	91.24806504839505
3626	ENSG00000109084.14	TMEM97	563	100.0	91.24806504839505
3665	ENSG00000109466.14	KLHL2	563	100.0	91.24806504839505
3611	ENSG00000108960.9	MMD	563	100.0	91.24806504839505
3596	ENSG00000108846.16	ABCC3	563	100.0	91.24806504839505
3597	ENSG00000108848.16	LUC7L3	563	100.0	91.24806504839505
3600	ENSG00000108854.16	SMURF2	563	100.0	91.24806504839505
3601	ENSG00000108861.9	DUSP3	563	100.0	91.24806504839505
3603	ENSG00000108883.13	EFTUD2	563	100.0	91.24806504839505
3606	ENSG00000108946.15	PRKAR1A	563	100.0	91.24806504839505
3609	ENSG00000108953.17	YWHAE	563	100.0	91.24806504839505
40466	ENSG00000253958.2	CLDN23	563	100.0	91.24806504839505
3613	ENSG00000108963.19	DPH1	563	100.0	91.24806504839505
3625	ENSG00000109083.14	IFT20	563	100.0	91.24806504839505
3614	ENSG00000108984.15	MAP2K6	563	100.0	91.24806504839505
3615	ENSG00000109016.17	DHRS7B	563	100.0	91.24806504839505
3616	ENSG00000109046.15	WSB1	563	100.0	91.24806504839505
3619	ENSG00000109062.12	SLC9A3R1	563	100.0	91.24806504839505
3620	ENSG00000109063.15	MYH3	563	100.0	91.24806504839505
3621	ENSG00000109065.12	NAT9	563	100.0	91.24806504839505
3622	ENSG00000109066.14	TMEM104	563	100.0	91.24806504839505
3624	ENSG00000109079.10	TNFAIP1	563	100.0	91.24806504839505
3664	ENSG00000109458.8	GAB1	563	100.0	91.24806504839505
3668	ENSG00000109475.16	RPL34	563	100.0	91.24806504839505
3733	ENSG00000110060.9	PUS3	563	100.0	91.24806504839505
3721	ENSG00000109971.14	HSPA8	563	100.0	91.24806504839505
3708	ENSG00000109854.14	HTATIP2	563	100.0	91.24806504839505
3709	ENSG00000109861.17	CTSC	563	100.0	91.24806504839505
3710	ENSG00000109881.17	CCDC34	563	100.0	91.24806504839505
3712	ENSG00000109911.19	ELP4	563	100.0	91.24806504839505
3713	ENSG00000109917.11	ZPR1	563	100.0	91.24806504839505
3714	ENSG00000109919.10	MTCH2	563	100.0	91.24806504839505
3715	ENSG00000109920.13	FNBP4	563	100.0	91.24806504839505
3717	ENSG00000109929.10	SC5D	563	100.0	91.24806504839505
3723	ENSG00000110002.16	VWA5A	563	100.0	91.24806504839505
3700	ENSG00000109790.16	KLHL5	563	100.0	91.24806504839505
3724	ENSG00000110011.13	DNAJC4	563	100.0	91.24806504839505
3725	ENSG00000110013.13	SIAE	563	100.0	91.24806504839505
3727	ENSG00000110031.13	LPXN	563	100.0	91.24806504839505
3728	ENSG00000110042.8	DTX4	563	100.0	91.24806504839505
3729	ENSG00000110046.13	ATG2A	563	100.0	91.24806504839505
3730	ENSG00000110047.18	EHD1	563	100.0	91.24806504839505
3731	ENSG00000110048.12	OSBP	563	100.0	91.24806504839505
3732	ENSG00000110057.8	UNC93B1	563	100.0	91.24806504839505
3703	ENSG00000109814.12	UGDH	563	100.0	91.24806504839505
3699	ENSG00000109787.13	KLF3	563	100.0	91.24806504839505
3669	ENSG00000109501.14	WFS1	563	100.0	91.24806504839505
3681	ENSG00000109654.16	TRIM2	563	100.0	91.24806504839505
3671	ENSG00000109519.13	GRPEL1	563	100.0	91.24806504839505
3672	ENSG00000109534.17	GAR1	563	100.0	91.24806504839505
3673	ENSG00000109536.12	FRG1	563	100.0	91.24806504839505
3674	ENSG00000109572.14	CLCN3	563	100.0	91.24806504839505
3675	ENSG00000109576.14	AADAT	563	100.0	91.24806504839505
3676	ENSG00000109586.12	GALNT7	563	100.0	91.24806504839505
3677	ENSG00000109606.13	DHX15	563	100.0	91.24806504839505
3679	ENSG00000109618.12	SEPSECS	563	100.0	91.24806504839505
3683	ENSG00000109670.16	FBXW7	563	100.0	91.24806504839505
3698	ENSG00000109775.11	UFSP2	563	100.0	91.24806504839505
3685	ENSG00000109680.11	TBC1D19	563	100.0	91.24806504839505
3687	ENSG00000109685.19	NSD2	563	100.0	91.24806504839505
3688	ENSG00000109686.19	SH3D19	563	100.0	91.24806504839505
3689	ENSG00000109689.18	STIM2	563	100.0	91.24806504839505
3691	ENSG00000109736.15	MFSD10	563	100.0	91.24806504839505
3694	ENSG00000109756.9	RAPGEF2	563	100.0	91.24806504839505
3696	ENSG00000109762.16	SNX25	563	100.0	91.24806504839505
3697	ENSG00000109771.15	LRP2BP	563	100.0	91.24806504839505
3872	ENSG00000111291.8	GPRC5D	563	100.0	91.24806504839505
56716	ENSG00000286156.1	AC026273.1	563	100.0	91.24806504839505
3594	ENSG00000108839.12	ALOX12	563	100.0	91.24806504839505
4051	ENSG00000112357.14	PEX7	563	100.0	91.24806504839505
4038	ENSG00000112304.11	ACOT13	563	100.0	91.24806504839505
4039	ENSG00000112305.15	SMAP1	563	100.0	91.24806504839505
4040	ENSG00000112306.8	RPS12	563	100.0	91.24806504839505
4041	ENSG00000112308.13	C6orf62	563	100.0	91.24806504839505
4043	ENSG00000112312.10	GMNN	563	100.0	91.24806504839505
4047	ENSG00000112335.15	SNX3	563	100.0	91.24806504839505
4049	ENSG00000112339.15	HBS1L	563	100.0	91.24806504839505
4050	ENSG00000112343.11	TRIM38	563	100.0	91.24806504839505
4052	ENSG00000112365.5	ZBTB24	563	100.0	91.24806504839505
4034	ENSG00000112294.14	ALDH5A1	563	100.0	91.24806504839505
4053	ENSG00000112367.12	FIG4	563	100.0	91.24806504839505
4054	ENSG00000112378.12	PERP	563	100.0	91.24806504839505
4055	ENSG00000112379.9	ARFGEF3	563	100.0	91.24806504839505
4057	ENSG00000112406.5	HECA	563	100.0	91.24806504839505
4058	ENSG00000112414.15	ADGRG6	563	100.0	91.24806504839505
4059	ENSG00000112419.14	PHACTR2	563	100.0	91.24806504839505
4062	ENSG00000112473.18	SLC39A7	563	100.0	91.24806504839505
4066	ENSG00000112511.18	PHF1	563	100.0	91.24806504839505
4035	ENSG00000112297.18	CRYBG1	563	100.0	91.24806504839505
4032	ENSG00000112290.13	WASF1	563	100.0	91.24806504839505
4069	ENSG00000112531.17	QKI	563	100.0	91.24806504839505
45425	ENSG00000261324.2	AC010168.2	563	100.0	91.24806504839505
3999	ENSG00000112118.20	MCM3	563	100.0	91.24806504839505
4000	ENSG00000112130.17	RNF8	563	100.0	91.24806504839505
45376	ENSG00000261253.2	AC137932.2	563	100.0	91.24806504839505
4003	ENSG00000112144.16	CILK1	563	100.0	91.24806504839505
4004	ENSG00000112146.17	FBXO9	563	100.0	91.24806504839505
4005	ENSG00000112149.10	CD83	563	100.0	91.24806504839505
4006	ENSG00000112159.12	MDN1	563	100.0	91.24806504839505
4008	ENSG00000112167.10	SAYSD1	563	100.0	91.24806504839505
45427	ENSG00000261326.4	LINC01355	563	100.0	91.24806504839505
4031	ENSG00000112282.18	MED23	563	100.0	91.24806504839505
4014	ENSG00000112200.17	ZNF451	563	100.0	91.24806504839505
4015	ENSG00000112208.11	BAG2	563	100.0	91.24806504839505
4016	ENSG00000112210.12	RAB23	563	100.0	91.24806504839505
4021	ENSG00000112234.9	FBXL4	563	100.0	91.24806504839505
4022	ENSG00000112237.13	CCNC	563	100.0	91.24806504839505
4024	ENSG00000112242.15	E2F3	563	100.0	91.24806504839505
40227	ENSG00000253676.1	TAGLN2P1	563	100.0	91.24806504839505
4027	ENSG00000112249.14	ASCC3	563	100.0	91.24806504839505
4067	ENSG00000112514.18	CUTA	563	100.0	91.24806504839505
45445	ENSG00000261351.2	AC116913.1	563	100.0	91.24806504839505
45362	ENSG00000261236.8	BOP1	563	100.0	91.24806504839505
17926	ENSG00000198961.10	PJA2	563	100.0	91.24806504839505
